"experiment_ID","counts_file","sampling","temp","media","who_counted","number_of_colors","time","strain","growth","first","second","mitos"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,6,10,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,4,4,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,2,3,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,10,14,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",6,14,20,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,10,13,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,15,18,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",6,7,13,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,2,6,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,8,12,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,5,9,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,6,6,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,10,14,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,4,5,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,8,10,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,1,2,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,11,16,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,5,8,"c"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp011816","exp011816_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,4,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,1,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,2,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,3,7,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,4,9,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,3,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,2,4,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,8,12,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,5,10,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,5,9,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,1,7,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",1,1,2,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,4,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,1,3,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,5,11,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,4,10,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,5,7,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,2,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,3,6,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,2,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",1,2,3,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,3,7,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,3,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,2,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,1,3,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,2,5,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,5,10,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,5,10,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",NA,NA,NA,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",7,3,10,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,6,10,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,1,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,1,3,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,4,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,3,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,7,11,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,5,9,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",1,1,2,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,2,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,1,3,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,3,5,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,2,8,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,2,5,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",0,1,1,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,2,4,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",1,2,3,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,5,8,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,1,3,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,3,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,3,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,5,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,2,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,4,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,2,8,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",1,3,4,"n"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,3,9,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,5,9,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,4,9,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,2,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,7,11,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,3,7,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,3,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",7,3,10,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,4,9,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,3,6,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,1,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,2,6,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,1,4,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,5,9,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,7,12,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"tc"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",2,3,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",3,3,6,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,1,5,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,1,6,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,2,8,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",5,2,7,"c"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",6,2,8,"t"
"exp012016","exp012016_colin.csv","random","30C","SC-ura","CSM",2,6,"CMY178-30C",4,5,9,"tc"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,3,7,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"tc"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,1,2,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,8,10,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,4,5,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,2,2,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,15,16,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,3,6,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,11,14,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,4,9,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,7,11,"tc"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,1,3,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,5,9,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,10,14,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,17,22,NA
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,1,2,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,5,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",6,5,11,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,3,4,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,4,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,3,6,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,5,10,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",7,1,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,11,14,"c"
